wavelength_nm,S11a,S12a,S21a,S22a,S11m,S12m,S21m,S22m
1394.4525547445257,-0.07388034652925754,5.3599851891451875,5.359982430555851,-0.06840359595556622,0.0009352187288869944,1.0001768600379222,1.0000977097447012,0.0009055597423752993
1392.4198250728862,-0.06003172648849688,5.4031909432658995,5.403188980133494,-0.05558542317744748,0.0009480459040109412,1.0001738418876438,1.0001011025909718,0.0009234056115679092
1390.3930131004365,-0.04729563282952437,5.446397742418992,5.446396324654416,-0.04383447893608443,0.0009604992109828879,1.0001692462783893,1.0001024668461485,0.0009403970396712293
1388.3720930232557,-0.035659505359987874,5.489605650874578,5.489604544116287,-0.03310760055435074,0.0009725659312703909,1.00016309148953,1.0001018306111304,0.0009565271486120186
1386.3570391872279,-0.025112452533033184,5.532814731184001,5.532813717826227,-0.023368777227420093,0.0009842405975528257,1.0001553981555682,1.0000992228502215,0.0009717959616974094
1384.3478260869565,-0.015644751743266676,5.576025044186567,5.576023924268444,-0.01458784144358306,0.0009955249179847223,1.0001461893261463,1.0000946733782985,0.0009862101396248138
1382.3444283646888,-0.007247317974493674,5.619236649028442,5.619235240978179,-0.006739298987127076,0.001006427645543737,1.000135490520047,1.0000882128545803,0.0009997826962200205
1380.3468208092484,8.885030072452658e-05,5.66244960319334,5.662447744422821,0.00019872290241637603,0.0010169643859739724,1.0001233297723744,1.0000798727825828,0.0010125326836816955
1378.3549783549786,0.006373239064240436,5.705663962545126,5.705661509891488,0.0062454255997436686,0.0010271573382650396,1.000109737674149,1.0000696855157472,0.001024484839136211
1376.3688760806915,0.011616391125219387,5.748879781381946,5.748876611393938,0.011418200014011295,0.0010370349623433372,1.0000947474034416,1.0000576842680395,0.0010356691862325876
1374.388489208633,0.015830472574929064,5.792097112501568,5.792093121569691,0.015733407499770074,0.0010466315696111487,1.0000783947472587,1.00004390312879,0.0010461205872552232
1372.4137931034484,0.01902982171934598,5.835316007277489,5.8353111116081555,0.019207086675264367,0.0010559868333318485,1.000060718113337,1.0000283770808407,0.001055878243043534
1370.444763271162,0.021231467532116608,5.878536515745193,5.878530651180327,0.02185558919933934,0.001065145217494728,1.0000417585310473,1.000011142021061,0.001064985139760025
1368.4813753581664,0.022455603319622108,5.9217586866979515,5.921751808382611,0.023696144992795366,0.0010741553248517339,1.000021559640644,0.9999922347821704,0.00107348744341985
1366.5236051502145,0.0227260001388997,5.964982567791255,5.964974649692998,0.024747355172532737,0.0010830691671906228,1.0000001676701686,0.9999716931548066,0.001081433844995943
1364.5714285714284,0.02207034391678732,6.008208205655105,6.008199239939892,0.025029609275158033,0.0010919413636537006,0.9999776313993021,0.9999495559086621,0.0010888748609369043
1362.6248216833096,0.020520480137941194,6.051435646013079,6.051425642283536,0.02456542201700867,0.0011008282758786106,0.9999540021096395,0.9999258628116088,0.001095862095967693
1360.6837606837607,0.018112550899505152,6.094664933807096,6.094653918209912,0.023379684191780842,0.0011097870918384237,0.9999293335208563,0.9999006546456192,0.0011024474770668323
1358.7482219061167,0.0148870109890952,6.137896113326741,6.137884127536884,0.021499822216049104,0.0011188748734690427,0.9999036817123971,0.9998739732184153,0.0011086824695745244
1356.8181818181818,0.010888512653216196,6.181129228341733,6.18111632843199,0.018955861428017747,0.0011281475860714324,0.9998771050303943,0.9998458613697581,0.0011146172881618724
1354.8936170212767,0.006165652846862931,6.2243643222365055,6.224350577441565,0.015780389545452765,0.001137659130127161,0.9998496639796596,0.9998163629713666,0.0011203001170482212
