wavelengths,s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m
1.4604878048780487,1.0600219541231866,6.092438456571639,6.092445053840541,1.0644314437976794,0.0002537368913717144,1.0000030151730595,1.0000012105453442,0.0002552160511990688
1.4595978062157222,1.0803347900116131,6.130729496270306,6.130736249126546,1.0853766926950688,0.0002461585816327502,1.0000031586347649,1.0000010431465811,0.0002476782801380889
1.4587088915956152,1.0994811356262602,6.169017149097507,6.169024047286445,1.1052119937261033,0.00023814351158883226,1.000003318010267,1.0000008830555724,0.00023970452435976216
1.4578210590383445,1.1172838944300634,6.2073014194264235,6.207308452099358,1.1237707986766106,0.00022971542368770042,1.0000034917970164,1.0000007292714137,0.00023131776585904522
1.456934306569343,1.1335294966793235,6.245582311531917,6.245589467275971,1.14085243121215,0.0002209004761792292,1.0000036783681336,1.0000005807139452,0.0002225432492889935
1.456048632218845,1.1479587249894305,6.283859829580037,6.28386709645147,1.1562135479089954,0.0002117276275512175,1.000003875984427,1.0000004362335668,0.00021340882449119537
1.4551640340218712,1.16025478604175,6.322133977618546,6.322141343179304,1.1695570318462516,0.00020222915822401378,1.0000040828072516,1.0000002946216027,0.00020394541161834127
1.4542805100182148,1.1700277193580912,6.360404759568747,6.360412210926041,1.1805174596468435,0.00019244138310255265,1.0000042969121357,1.0000001546211756,0.00019418763664379738
1.453398058252427,1.176793941634136,6.398672179218425,6.398679703067115,1.1886419925335376,0.00018240563178449225,1.0000045163030469,1.0000000149384736,0.0001841747058146057
1.4525166767738025,1.1799493821087943,6.436936240216073,6.436943822883609,1.193365183015091,0.00017216960713251352,1.000004738927189,0.9999998742543218,0.0001739516181725813
1.4516363636363636,1.178734333565088,6.475196946066535,6.4752045735601875,1.1939757960142983,0.00016178928187804924,1.0000049626902388,0.9999997312359954,0.00016357085985248615
1.4507571168988491,1.172188023023262,6.51345430012784,6.513461958183942,1.1895734508077629,0.00015133156214260695,1.0000051854718863,0.9999995845491405,0.00015309478813203557
1.4498789346246972,1.1590915107815332,6.5517083056096075,6.5517159797445075,1.1790130755840267,0.00014087803946177121,1.0000054051415694,0.9999994328697576,0.00014259900233082825
1.4490018148820327,1.137900095657716,6.5899589655725705,6.589966641134997,1.1608367857332087,0.0001305302622639675,1.0000056195742932,0.9999992748961107,0.00013217711209384794
1.4481257557436518,1.106673705118529,6.628206282929736,6.6282139451542506,1.1331980832239799,0.00012041704362959403,1.000005826666392,0.999999109360497,0.00012194742806689321
