s22a,s22m,s21a,s21m,s23a,s23m,s24a,s24m,s12a,s12m,s11a,s11m,s13a,s13m,s14a,s14m,s32a,s32m,s31a,s31m,s33a,s33m,s34a,s34m,s42a,s42m,s41a,s41m,s43a,s43m,s44a,s44m,wavelengths,freqs
-9.899709206959864,0.014145433161774263,-18.32494353409944,0.002837168472723745,-8.027431625008592,0.9518406577496127,-10.244744726915382,0.24727694559998997,-18.341553659009083,0.0035897199691315804,-3.152526044777067,0.03250699627112364,-10.266652323990852,0.24718427280086058,-3.059164749626137,0.9682957850536126,-8.02716851718926,0.9511280978163742,-10.244778747569224,0.19319951064221166,-9.643271850573663,0.020553283053380094,-12.297900527529562,0.0016851544856334533,-10.266296200944002,0.31613949875067954,-3.0591467194165447,0.9682901879291289,-12.335166756895743,0.002116333861001181,-3.142483308866885,0.03235875409460285,1.5408163265306123,0.6490066225165563
-8.918933208829277,0.013299835047722412,-19.078701424628164,0.003679839061006242,-8.442635715531823,0.9506831886128307,-10.591860318974602,0.24834621102220755,-19.09954593064197,0.004667344356152507,-3.1614206189245433,0.031986729972088464,-10.61344049991653,0.24818114328029914,-3.3382189110608147,0.9680218896189557,-8.442249487302067,0.9500399492041661,-10.591758205591828,0.19418850837024582,-9.297329400548897,0.01825594780643809,-12.947357085142201,0.0027065484726797712,-10.61309537407682,0.3171883485373994,-3.338196686462968,0.9680122720413097,-12.977875446995268,0.003442669496487039,-3.1541732591246707,0.03202417736729815,1.542857142857143,0.6481481481481481
-8.804879713594573,0.02674385809398604,-19.789591404003122,0.00448624247358152,-8.856313059665121,0.949423927701632,-10.937726787299514,0.24939589090550698,-19.812877946400352,0.005715370316447802,-3.1581680016732196,0.03129401386226375,-10.958933037572573,0.24925943095719924,-3.6165271101685685,0.9677265429474804,-8.855857638348326,0.9489200218047599,-10.93752636491484,0.19517776208110812,-9.088475788074767,0.024455308102728425,-13.593464939512193,0.0036851300025362434,-10.958616337043345,0.3183407595343454,-3.6164992417902155,0.967717412270255,-13.619231142475716,0.004721602662864886,-3.1559504320912177,0.03136465764788359,1.5448979591836736,0.6472919418758256
-9.088230319675462,0.038756186416618724,-20.481342632906657,0.0052391625380978695,-9.268462053673538,0.948294685854176,-11.282347094473797,0.25048592770707967,-20.50577871737238,0.006701298349131051,-3.1400702255467103,0.03075174676236328,-11.303480874430756,0.25045298406918226,-3.8940701712556263,0.9673910146340133,-9.268028220165421,0.9479438218244342,-11.28212069786723,0.1962031239494316,-9.213625827850313,0.03273157323273531,-14.240959296723688,0.004615162649235707,-11.303215281768887,0.3196382871634928,-3.8940392532003334,0.967386447442519,-14.263575640848739,0.005935348550861943,-3.1408008573600608,0.030707563148972605,1.5469387755102042,0.646437994722955
-9.478831605706183,0.045267060905203,-21.164258281657226,0.005943675291780289,-9.679279707092764,0.9474675216683399,-11.625926576463023,0.25166149560794343,-21.188748329186534,0.007616937492225757,-3.1127453733737798,0.030679412643844935,-11.647446548079298,0.25172038894039933,-4.170819549393085,0.9670174875151717,-9.678942213953322,0.9472230735328666,-11.62572887905563,0.19728887147073013,-9.505087139806326,0.03788711105193678,-14.890803135039986,0.00550478606209063,-11.647256232983219,0.3210246417445581,-4.170790771060154,0.9670183586472414,-14.911611418800227,0.007079883098210038,-3.110950332717815,0.030483152964667713,1.5489795918367348,0.6455862977602107
-9.94193750627986,0.045019716588807414,-21.84247847222389,0.006614227420964023,-10.089055893068085,0.9469206867701495,-11.968764134336977,0.25291563438311604,-21.866001579748023,0.0084684324664433,-3.0889744776542023,0.031203834001820852,-11.990969839589402,0.25295977326418695,-4.446755717983624,0.9666306112631561,-10.088835904116493,0.9467054666409204,-11.968600379912827,0.19842486140629612,-9.8952994323438,0.037776589728124144,-15.542458661224174,0.006368830737275273,-11.990873300099157,0.3223662965942018,-4.446733723769064,0.9666335223902416,-15.562317588339234,0.008163133923855821,-3.0799453061675277,0.030976072768124266,1.5510204081632653,0.6447368421052632
-10.509387860487617,0.038710585205141,-22.516707095541932,0.007263351604293674,-10.497987351158109,0.9464202126590958,-12.31106234386412,0.2541825342146617,-22.53847761972884,0.009268159526738057,-3.0813838583388296,0.032156561590540096,-12.33384313724299,0.2540644677439359,-4.721883107246056,0.9662655877853477,-10.497846985609206,0.9461704423500386,-12.310888483352171,0.19956307480878704,-10.396695718841217,0.03223600606161673,-16.194299471989282,0.0072190203104212855,-12.333847136950784,0.32352546317885605,-4.721868809981767,0.9662642408084252,-16.21358323698159,0.009199588595582713,-3.0653533981185235,0.03210805259224858,1.5530612244897959,0.6438896189224704
-11.293132242410223,0.030074370717450078,-23.185710411364916,0.007893446109698382,-10.906020734052664,0.9456407017780033,-12.652767182882906,0.2553685521311681,-23.205487899356562,0.01002672450525785,-3.095161584286677,0.03315018068904539,-12.675582811341872,0.25498973788482643,-4.996232348221126,0.9659487361753116,-10.905891930935601,0.9453410852730243,-12.652518690865984,0.2006396211289211,-11.127682736451746,0.023714544948671208,-16.843951292539487,0.008056113183611992,-12.675681149879129,0.324446047021268,-4.996221484976486,0.965937179315552,-16.862835884913164,0.010202630583599869,-3.0772607186654772,0.03345102041032216,1.5551020408163265,0.6430446194225722
-12.375685697664,0.028111361647560847,-23.847553312816387,0.008494103059675084,-11.312828053040501,0.9443762165453766,-12.99353918958888,0.2564091027578994,-23.865886148662813,0.010746411102870501,-3.126847402410667,0.03376079675003439,-13.015671884546519,0.2557921446600663,-5.269847428054195,0.965681382643896,-11.312661192297194,0.944063585587042,-12.993174539165619,0.2016135828621972,-12.28184021859384,0.020574796256654412,-17.488868960757664,0.008867507039141975,-13.015849492827956,0.3252029583382878,-5.2698317704520665,0.9656575103301217,-17.50774537658275,0.011177145005845,-3.114162640148678,0.03444647349012937,1.5571428571428572,0.6422018348623854
-13.33186213937701,0.03797329490670273,-24.500691009463438,0.00904541280341419,-11.717964562275215,0.9427247668119292,-13.33290696189924,0.2573213270339491,-24.51890408687857,0.01141778079082221,-3.1672744973930924,0.03368725550706766,-13.35385388519207,0.2566160243771861,-5.5427641106009835,0.9654366697456274,-11.71776365684712,0.9424529226829081,-13.332438466450633,0.2025013960715623,-13.31040863397675,0.030076080052214748,-18.12705279137108,0.009631013021350518,-13.354093338068212,0.3259829045106023,-5.542734881177807,0.9654042124750568,-18.14681756478344,0.01211485392900392,-3.166388876733571,0.034633455121552206,1.5591836734693878,0.6413612565445026
-14.003062239778918,0.05166489794106376,-25.144769942282704,0.009524416272224234,-12.121147961538373,0.9411087989422617,-13.670547186636497,0.2582145163961739,-25.164601294435183,0.01202006521559928,-3.204441894146262,0.03283994068586532,-13.69032068438894,0.2576289237731188,-5.814991403532057,0.9651718692463681,-12.120960862831994,0.9408995536813826,-13.670032029079767,0.2033824136471653,-13.968107863143013,0.04393247267400129,-18.75769762594976,0.01032196415277362,-13.69060696968626,0.3270004703580539,-5.814943412571223,0.96513984260505,-18.779687471762543,0.01299356426839498,-3.2200197574183256,0.0337840440913661,1.5612244897959184,0.6405228758169934
-14.539863958614436,0.062340013600974235,-25.78097869469645,0.009910378289178234,-12.52248663628231,0.9400817642672507,-14.006522548906055,0.25924109709283644,-25.803932859806388,0.012524776485322417,-3.225302796324787,0.03137772061488204,-14.025676982298515,0.25893635389629394,-6.086506528225553,0.9648500484480533,-12.522355645303902,0.9399060683926742,-14.006017269235022,0.204366000446183,-14.478878811597774,0.055395110850839833,-19.38156720648833,0.010918761112883361,-14.025998049737055,0.3283893839234049,-6.086441253082895,0.9648297206412539,-19.407065506923583,0.01378011788644365,-3.2583845261054507,0.03197183792456099,1.563265306122449,0.639686684073107
-15.022438634371417,0.06661051544486848,-26.411881190352414,0.01018664884417353,-12.92249221914395,0.9400271605280691,-14.341307740458683,0.26051352184314736,-26.43854827793022,0.01290138487419592,-3.21828074832208,0.029707304036856116,-14.360676910808087,0.26052088418804653,-6.357266542695058,0.9644596342592011,-12.922410857385142,0.939834477780298,-14.340826734510918,0.20553572718707652,-14.935732082631887,0.061283920910328374,-20.000918556838258,0.011403737240666968,-14.361020827212313,0.3301263539615103,-6.3571927366906795,0.9644600516996082,-20.030441684405247,0.01443614067199961,-3.2629870127684617,0.0296167243492451,1.5653061224489797,0.6388526727509778
-15.487972539886712,0.06299246361083916,-27.0408230132602,0.010340559715969963,-13.32185791453566,0.940935301775794,-14.675574332396693,0.2620379240006608,-27.070480272845444,0.01312386257376581,-3.1792156795189594,0.02841083762792682,-14.695862165384215,0.2622406881388287,-6.627230824398371,0.964021479082798,-13.321773642118778,0.9407022738580529,-14.675090560903545,0.2069012564098692,-15.374795533332254,0.05999583651521444,-20.618934086736544,0.01176093937534684,-14.696214001259992,0.33203105501668223,-6.6271620656950185,0.9640452592390074,-20.651711011121602,0.01492551890078013,-3.2191852996298524,0.02748664568429406,1.5673469387755103,0.6380208333333333
-15.966891215435217,0.05149186907527878,-27.671146679121982,0.010364330330443051,-13.721132856936853,0.9423783233730589,-15.009860160899203,0.263701720881535,-27.701848172967143,0.01317687619797328,-3.1194454024468006,0.028029958939880667,-15.031295400566119,0.26389130171243447,-6.896382953660064,0.9635795966453042,-13.720989109817854,0.942133837064068,-15.009343522611163,0.20838365275874163,-15.820153949883158,0.05113110916969002,-21.23885138688117,0.011975600530148057,-15.031636620640832,0.33384565309309955,-6.896332722899391,0.9636208681084223,-21.272847426063734,0.015222304055634026,-3.1323930791756602,0.02650771717725888,1.569387755102041,0.6371911573472041
-16.52726583834091,0.03372151132844546,-28.305480768665717,0.01025829010571176,-14.120458169535844,0.943686113176514,-15.344295698188445,0.2653200756244853,-28.334631182287733,0.013060285245840518,-3.0646208568563256,0.02874583300278109,-15.366527209650613,0.2653001668736572,-7.1647408629622,0.9631801279778535,-14.120239021391427,0.9434983149444965,-15.343753323743961,0.20984370446214398,-16.314526630224833,0.03557783657153113,-21.86314113785538,0.012038493554327347,-15.366838149963584,0.3353544899622558,-7.16471698245355,0.9632258742327291,-21.89567833425945,0.01531733593457515,-3.040402708366739,0.027227594085625625,1.5714285714285714,0.6363636363636364
-17.577439040283068,0.015324148383117554,-28.945291943102596,0.010034889740659749,-14.519482279405658,0.9442472883352129,-15.678515121505662,0.266721221520733,-28.970506496853982,0.012790647760689272,-3.037749740987427,0.030238119511333424,-15.70080555671726,0.2664070188682058,-7.432350031733691,0.9628490693991593,-14.519234094685334,0.9441866809757922,-15.678007461764437,0.21114428423565393,-17.091968049208013,0.016460765126773844,-22.493040168657185,0.011953562410050151,-15.701069504449748,0.33648458505175677,-7.432350930674486,0.9628836957978256,-22.52174612875245,0.015221697569043338,-2.987560116661616,0.02934000428692045,1.573469387755102,0.6355382619974059
-19.411533926611597,0.021699245665782445,-29.59079145838266,0.009720182927091748,-14.917507311372235,0.9438102426233346,-16.011806753436417,0.26783401042074906,-29.610719053599173,0.012398943643131143,-3.045330023964794,0.03189415798115083,-16.03342097311176,0.2672915004221474,-7.6992630742716335,0.9625799619321972,-14.91733191395696,0.9439060800459109,-16.011435930887636,0.21221899317346027,-19.187721172788844,0.014914351365330529,-23.128560761358326,0.011743367644069969,-16.033627497914495,0.3373389060670147,-7.69927774344889,0.9625912956130707,-23.15221103002466,0.014965610992562496,-2.988868575235391,0.031933207954853486,1.5755102040816327,0.6347150259067358
-20.141480983648442,0.04221094043078646,-30.241190804196915,0.00934989771141102,-15.313825680381475,0.942627229666271,-16.34345645135847,0.2687312593731092,-30.25596057176132,0.011924689579957385,-3.079926776843565,0.03312726660819639,-16.36402782462959,0.2681353609148451,-7.965516069372477,0.9623377126601698,-15.313842443482363,0.9428314551332663,-16.343328803931,0.2131090525933331,-20.035537634881496,0.03529671403420695,-23.76888982790498,0.011446927677824964,-16.364173491436425,0.3381475042903243,-7.965527887472305,0.9623218553106817,-23.787756714832966,0.014592563089950673,-3.033302743829219,0.03408341948706835,1.5775510204081633,0.6338939197930142
-20.620820291917155,0.05953005790409998,-30.895189701205947,0.008960139891608954,-15.708084759814275,0.9413348038890306,-16.673115196144153,0.2695973139849122,-30.906279612976014,0.011407735890082987,-3.1284351354672615,0.03356276188049991,-16.69279504526655,0.26913740082625004,-8.231113701624153,0.9620763930206693,-15.708364151429192,0.9415175478031775,-16.673282604735064,0.213944477714015,-20.515671817506636,0.054010738085591224,-24.412932409083208,0.01110892524388985,-16.69288139384227,0.33916021743407093,-8.231106535602406,0.9620393877625619,-24.428501298484,0.01414990735078242,-3.1020331256487266,0.03516851988503378,1.579591836734694,0.6330749354005167
-21.0327984769818,0.0700750078989902,-31.55150478383933,0.008576562638121052,-16.100467353998603,0.9406232977688308,-17.000977268732726,0.27063409054389653,-31.561096768913586,0.01087991524048237,-3.1768329065925727,0.03309107886491249,-17.020313562610987,0.2704220656758651,-8.496030567161283,0.9617615608984525,-16.10096855916629,0.9406230460612807,-17.00138566241571,0.21488051035091416,-20.922875019373514,0.06695628924830341,-25.05972873870262,0.010765163675401288,-17.020344411853618,0.34053244839463387,-8.495994680617965,0.9617172948503709,-25.073971319017954,0.013678391641888209,-3.176623037695094,0.03492348942968936,1.5816326530612246,0.632258064516129
-21.410965391631564,0.0723816196053827,-32.20927723352345,0.008207374643665033,-16.491584192738458,0.9408916991247862,-17.327668434558753,0.2719612112376628,-32.21941240523487,0.010359018434016319,-3.2117310402154704,0.03186161844874489,-17.347305718239554,0.27198616744281334,-8.760227278227232,0.9613854540962649,-16.492151701716537,0.9406035413498697,-17.328160358001067,0.21602564735021496,-21.298751402711964,0.07233573994865887,-25.708629384016945,0.010431745060423768,-17.347286453388445,0.3422591108270593,-8.760162872010238,0.9613507038061756,-25.723224748587548,0.013203610681633294,-3.239537674311428,0.03342222270582619,1.5836734693877552,0.6314432989690721
-21.76078909760882,0.0662334685123866,-32.86830285712094,0.007843491184426121,-16.882160492388056,0.9420742034250521,-17.653928651169192,0.2735638360158233,-32.88022844356161,0.00984706867170676,-3.221734989711511,0.030252082948452094,-17.67428811207291,0.2737085836647698,-9.023672175705364,0.9609676328811265,-16.88259821402097,0.9415149073260608,-17.654313822067245,0.21739493624551595,-21.651848524297815,0.06945548167885231,-26.359312960742322,0.010102804345801708,-17.674227476975368,0.34418702444381183,-9.023589374839561,0.9609560684800111,-26.375168136220847,0.012732034638097462,-3.273013879452235,0.03106363286979441,1.5857142857142859,0.6306306306306306
-22.06938398170851,0.05259030303365556,-33.529121724512834,0.007465435828505895,-17.27269770206694,0.9436959651787825,-17.98027007872428,0.27530624516853097,-33.54308672268843,0.009333564660088679,-3.201264261610364,0.0287953563008317,-18.001360253354715,0.27541459686722447,-9.286356973487166,0.9605418489538645,-17.27287105106749,0.9429965127531196,-17.980418164915367,0.21890555235622003,-21.976306016616146,0.058697356166795014,-27.01179417681553,0.009756869562889335,-18.001272089789627,0.34609518221573804,-9.286272252804332,0.9605590780309191,-27.029010063434544,0.012252977835482742,-3.261009498311499,0.028555550792882807,1.5877551020408165,0.6298200514138816
