s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m,wavelengths
-29.17663001047887,-18.868447435543565,-18.868447435543565,-29.17663001047887,0.04528784549295874,0.6110947413628981,0.6110947413628981,0.04528784549295874,1.5590604026845636
-29.538329278591714,-19.130462663538598,-19.130462663538598,-29.538329278591714,0.04452129369742267,0.608624138084655,0.608624138084655,0.04452129369742267,1.5610738255033556
-29.92209772901418,-19.391774755023153,-19.391774755023153,-29.92209772901418,0.0434245039740812,0.6054009410404566,0.6054009410404566,0.0434245039740812,1.5630872483221476
-30.330417075873534,-19.652323942158205,-19.652323942158205,-30.330417075873534,0.04215708142861427,0.6014400721647855,0.6014400721647855,0.04215708142861427,1.5651006711409394
-30.762572099740158,-19.91204815160602,-19.91204815160602,-30.762572099740158,0.040938632238499015,0.5967668996589657,0.5967668996589657,0.040938632238499015,1.5671140939597314
-31.21335563898468,-20.17089027977011,-20.17089027977011,-31.21335563898468,0.03998772465225807,0.5914176790031742,0.5914176790031742,0.03998772465225807,1.5691275167785235
-31.672879191711324,-20.428802982462482,-20.428802982462482,-31.672879191711324,0.03942437361832137,0.5854373034866442,0.5854373034866442,0.03942437361832137,1.5711409395973153
-32.12858956479899,-20.685752712468798,-20.685752712468798,-32.12858956479899,0.03918773507585436,0.5788761966431334,0.5788761966431334,0.03918773507585436,1.5731543624161073
-32.5686707529187,-20.94172332805765,-20.94172332805765,-32.5686707529187,0.039031295971507854,0.5717859548885812,0.5717859548885812,0.039031295971507854,1.5751677852348993
-32.984318829679026,-21.196714573509595,-21.196714573509595,-32.984318829679026,0.03860814248723304,0.5642148522083759,0.5642148522083759,0.03860814248723304,1.577181208053691
-33.36950056769798,-21.450738461842775,-21.450738461842775,-33.36950056769798,0.03759847074095563,0.5562037694206317,0.5562037694206317,0.03759847074095563,1.5791946308724831
-33.71900815665537,-21.703811656443758,-21.703811656443758,-33.71900815665537,0.035824973487739935,0.5477841666493087,0.5477841666493087,0.035824973487739935,1.5812080536912752
-34.02630407283626,-21.955946894886402,-21.955946894886402,-34.02630407283626,0.033334393941660774,0.5389785450349304,0.5389785450349304,0.033334393941660774,1.583221476510067
-34.282597941087914,-22.207144733835698,-22.207144733835698,-34.282597941087914,0.03044677958187744,0.5298034053962989,0.5298034053962989,0.03044677958187744,1.585234899328859
-34.47988899103928,-22.457389173352922,-22.457389173352922,-34.47988899103928,0.027761632659769615,0.5202741005544504,0.5202741005544504,0.027761632659769615,1.587248322147651
-34.622313685230324,-22.706648230263184,-22.706648230263184,-34.622313685230324,0.026046423837343017,0.5104098906406458,0.5104098906406458,0.026046423837343017,1.5892617449664428
-34.74046766579995,-22.954879787205815,-22.954879787205815,-34.74046766579995,0.025888908390873322,0.5002375648643208,0.5002375648643208,0.025888908390873322,1.5912751677852348
-34.88153367722135,-23.20204093975742,-23.20204093975742,-34.88153367722135,0.027273191252609644,0.4897923473304664,0.4897923473304664,0.027273191252609644,1.5932885906040268
-35.076035905244424,-23.448097751308953,-23.448097751308953,-35.076035905244424,0.02960256452207153,0.47911575963391945,0.47911575963391945,0.02960256452207153,1.5953020134228184
-35.327805379634675,-23.69303205465899,-23.69303205465899,-35.327805379634675,0.03214694530258526,0.4682512092182818,0.4682512092182818,0.03214694530258526,1.5973154362416107
-35.62816037092121,-23.936842889507904,-23.936842889507904,-35.62816037092121,0.034379572352479494,0.4572388855233026,0.4572388855233026,0.034379572352479494,1.5993288590604027
-35.96711197478835,-24.179542064094754,-24.179542064094754,-35.96711197478835,0.0360618056585748,0.4461117484778177,0.4461117484778177,0.0360618056585748,1.6013422818791945
-36.336270529057245,-24.421145396513744,-24.421145396513744,-36.336270529057245,0.037207901973001264,0.43489392702167234,0.43489392702167234,0.037207901973001264,1.6033557046979865
-36.727995578357785,-24.66166268262464,-24.66166268262464,-36.727995578357785,0.03801082972565178,0.4236019535566231,0.4236019535566231,0.03801082972565178,1.6053691275167785
-37.133863004462086,-24.901089806846915,-24.901089806846915,-37.133863004462086,0.038749780055376055,0.41224801707074904,0.41224801707074904,0.038749780055376055,1.6073825503355703
-37.54399185150748,-25.139405433561564,-25.139405433561564,-37.54399185150748,0.03969250849189847,0.4008444395473991,0.4008444395473991,0.03969250849189847,1.6093959731543623
-37.94798854583098,-25.376573269117998,-25.376573269117998,-37.94798854583098,0.04101923978708905,0.3894072055757705,0.3894072055757705,0.04101923978708905,1.6114093959731544
-38.337102364541245,-25.612548733358363,-25.612548733358363,-38.337102364541245,0.04279654160309869,0.3779579498367608,0.3779579498367608,0.04279654160309869,1.6134228187919464
-38.70616900272478,-25.847287817693232,-25.847287817693232,-38.70616900272478,0.045002840507472816,0.36652376171890594,0.36652376171890594,0.045002840507472816,1.615436241610738
-39.05422940945718,-26.080755373576647,-26.080755373576647,-39.05422940945718,0.04757394584619296,0.3551351337360268,0.3551351337360268,0.04757394584619296,1.6174496644295302
-39.38385262381776,-26.31293053149749,-26.31293053149749,-39.38385262381776,0.05043188665933893,0.34382284338451435,0.34382284338451435,0.05043188665933893,1.619463087248322
-39.69981090447654,-26.543807925888068,-26.543807925888068,-39.69981090447654,0.053484059052865886,0.3326147284316177,0.3326147284316177,0.053484059052865886,1.621476510067114
-40.00767414665306,-26.773394507488927,-26.773394507488927,-40.00767414665306,0.056605611916966656,0.32153320095610394,0.32153320095610394,0.056605611916966656,1.623489932885906
-40.31266494166252,-27.001702695784676,-27.001702695784676,-40.31266494166252,0.059627540562893,0.31059405436962784,0.31059405436962784,0.059627540562893,1.6255033557046978
-40.61895668069824,-27.228741337532,-27.228741337532,-40.61895668069824,0.062345615745502465,0.2998067795257909,0.2998067795257909,0.062345615745502465,1.6275167785234899
-40.9294357162303,-27.454506394508893,-27.454506394508893,-40.9294357162303,0.06455094195430187,0.2891763061187687,0.2891763061187687,0.06455094195430187,1.629530201342282
-41.24579810896378,-27.678973594143912,-27.678973594143912,-41.24579810896378,0.06607205652136736,0.27870579403522233,0.27870579403522233,0.06607205652136736,1.6315436241610737
-41.56879007800005,-27.90209526814978,-27.90209526814978,-41.56879007800005,0.06681531195547794,0.2683998815089932,0.2683998815089932,0.06681531195547794,1.6335570469798657
-41.89843600068686,-28.123803221348567,-28.123803221348567,-41.89843600068686,0.06679288136540036,0.25826760364293555,0.25826760364293555,0.06679288136540036,1.6355704697986577
-42.234172981313414,-28.344018432685704,-28.344018432685704,-42.234172981313414,0.06613236841837508,0.24832411474847788,0.24832411474847788,0.06613236841837508,1.6375838926174495
-42.57488319176659,-28.56266659939081,-28.56266659939081,-42.57488319176659,0.06506642635418122,0.23859048363568738,0.23859048363568738,0.06506642635418122,1.6395973154362415
-42.918878319102504,-28.779696263569164,-28.779696263569164,-42.918878319102504,0.06390446927490918,0.22909120839702501,0.22909120839702501,0.06390446927490918,1.6416107382550336
-43.26394849041149,-28.995094090615993,-28.995094090615993,-43.26394849041149,0.06299162056956317,0.21984974803556132,0.21984974803556132,0.06299162056956317,1.6436241610738254
-43.60761343303604,-29.208890870320946,-29.208890870320946,-43.60761343303604,0.06266224001243025,0.21088311181623703,0.21088311181623703,0.06266224001243025,1.6456375838926174
-43.947637148951735,-29.421152965624394,-29.421152965624394,-43.947637148951735,0.06319573420858571,0.20219712636652992,0.20219712636652992,0.06319573420858571,1.6476510067114094
-44.28265902151898,-29.63195758997126,-29.63195758997126,-44.28265902151898,0.06478015630827094,0.19378414766840946,0.19378414766840946,0.06478015630827094,1.6496644295302012
-44.61259570389397,-29.841355823840455,-29.841355823840455,-44.61259570389397,0.06748574759023436,0.18562449401386028,0.18562449401386028,0.06748574759023436,1.6516778523489932
-44.9385304567111,-30.04933282469328,-30.04933282469328,-44.9385304567111,0.07124933329768672,0.1776918478185082,0.1776918478185082,0.07124933329768672,1.653691275167785
-45.262149743806816,-30.255778082579816,-30.255778082579816,-45.262149743806816,0.07587229005341518,0.16996158104197465,0.16996158104197465,0.07587229005341518,1.6557046979865768
-45.58507829933425,-30.460478276761744,-30.460478276761744,-45.58507829933425,0.0810360781646873,0.16241952132248566,0.16241952132248566,0.0810360781646873,1.657718120805369
-45.90843300279468,-30.663141256171766,-30.663141256171766,-45.90843300279468,0.08633679927986684,0.15507034342032916,0.15507034342032916,0.08633679927986684,1.659731543624161
-46.23267791695474,-30.863451732214966,-30.863451732214966,-46.23267791695474,0.09133530336098845,0.14793836298864552,0.14793836298864552,0.09133530336098845,1.6617449664429529
-46.557681250834,-31.06115074191493,-31.06115074191493,-46.557681250834,0.09561551582755094,0.14106447301789216,0.14106447301789216,0.09561551582755094,1.663758389261745
-46.88284358378313,-31.256120278767597,-31.256120278767597,-46.88284358378313,0.09884241830189512,0.13450031652217656,0.13450031652217656,0.09884241830189512,1.665771812080537
-47.20722072502925,-31.448447292613963,-31.448447292613963,-47.20722072502925,0.10081188686189013,0.12829006699896103,0.12829006699896103,0.10081188686189013,1.6677852348993287
-47.52962863588101,-31.63844109898625,-31.63844109898625,-47.52962863588101,0.10148623917334514,0.12245832210541563,0.12245832210541563,0.10148623917334514,1.6697986577181205
-47.84876432973282,-31.82657773214354,-31.82657773214354,-47.84876432973282,0.10101103530510665,0.11699955532752636,0.11699955532752636,0.10101103530510665,1.6718120805369128
-48.16340465380989,-32.01337500410295,-32.01337500410295,-48.16340465380989,0.09970995873221868,0.1118744460832134,0.1118744460832134,0.09970995873221868,1.6738255033557043
-48.47274690008805,-32.19922189201312,-32.19922189201312,-48.47274690008805,0.09805541468215745,0.1070162643513837,0.1070162643513837,0.09805541468215745,1.6758389261744966
-48.776898926019925,-32.38421115987264,-32.38421115987264,-48.776898926019925,0.0966134661217585,0.10234646177147384,0.10234646177147384,0.0966134661217585,1.6778523489932886
-49.07737256447255,-32.568030136359845,-32.568030136359845,-49.07737256447255,0.09596475231629208,0.09779598049678166,0.09779598049678166,0.09596475231629208,1.6798657718120804
-49.37722932334222,-32.74995362597254,-32.74995362597254,-49.37722932334222,0.09661061516252015,0.09332683994605354,0.09332683994605354,0.09661061516252015,1.6818791946308722
-49.68051037169697,-32.92896415739679,-32.92896415739679,-49.68051037169697,0.09888476180602851,0.08894809945282169,0.08894809945282169,0.09888476180602851,1.6838926174496645
-49.9910001073449,-33.10400612570318,-33.10400612570318,-49.9910001073449,0.10289590753002377,0.08472103137533823,0.08472103137533823,0.10289590753002377,1.6859060402684563
-50.31096353906508,-33.27435555895941,-33.27435555895941,-50.31096353906508,0.10851537038860389,0.08074978455416407,0.08074978455416407,0.10851537038860389,1.6879194630872483
-50.640570571292365,-33.44003703338959,-33.44003703338959,-50.640570571292365,0.1154023553908905,0.07715618154229574,0.07715618154229574,0.1154023553908905,1.6899328859060405
-50.978148475289885,-33.60213811865988,-33.60213811865988,-50.978148475289885,0.12304956120175471,0.0740415808146067,0.0740415808146067,0.12304956120175471,1.691946308724832
-51.32085611098046,-33.762810621084455,-33.762810621084455,-51.32085611098046,0.13083916002974044,0.07144530706761934,0.07144530706761934,0.13083916002974044,1.6939597315436241
-51.66531120148402,-33.92481387890667,-33.92481387890667,-51.66531120148402,0.1381102002971603,0.0693151189736032,0.0693151189736032,0.1381102002971603,1.6959731543624161
-52.007945467879246,-34.09069011958152,-34.09069011958152,-52.007945467879246,0.14424141893933964,0.06750456650232241,0.06750456650232241,0.14424141893933964,1.697986577181208
-52.34509310547969,-34.26190351984898,-34.26190351984898,-52.34509310547969,0.14874978370728173,0.06580191331394471,0.06580191331394471,0.14874978370728173,1.7
