s11a,s11m,s21a,s21m,s31a,s31m,s41a,s41m,wavelengths,s14a,s14m,s24a,s24m,s34a,s34m,s44a,s44m,s12a,s12m,s22a,s22m,s32a,s32m,s42a,s42m,s13a,s13m,s23a,s23m,s33a,s33m,s43a,s43m
-8.119732874538506,0.028224426915676074,-5.124484697880716,0.026112345310709648,-3.7886828340936507,0.27111663289782684,-5.899373039250189,0.7822366264040903,1.5265306122448983,-10.742680575481025,0.6757105366040481,-9.170603939493052,1.4025376501696936,-11.99472683981817,0.17158410916318606,-10.052008875693836,0.2064158070481672,-5.124931759546071,0.02614639430344613,-8.126685034056518,0.026997235653013946,-5.899145456621037,0.7830811926856985,-3.7780053961010234,0.2717130362028577,-9.148103402331643,1.337884024746888,-10.840176043881437,0.6686313815627795,-9.87509452850291,0.19188585283948126,-12.193011763436466,0.1627193295201882
-8.65303919727001,0.028460472845510894,-5.509007793450451,0.027624549052445317,-4.269184821841687,0.2680636071257142,-6.400848979784292,0.7791762731290265,1.5285714285714287,-11.300307262068927,0.7400935733336554,-9.764111302416783,1.4544256108497988,-12.469678928380214,0.1635082127671009,-10.964195335995816,0.2355239008277025,-5.50966004852265,0.027655719267296878,-8.6217035731344,0.025737345883155127,-6.40052672982024,0.7801004169209058,-4.256947232148261,0.2691770998721533,-9.743023728371913,1.3948607336546057,-11.380937169108181,0.7298708886187637,-10.83771659249113,0.22440397520067737,-12.645376702701132,0.14254656680257294
-9.173361228830595,0.029055519896357462,-5.967291920378522,0.03175567798307013,-4.74473460349813,0.2675898253191274,-6.898809700171279,0.7754901016184499,1.530612244897959,-11.858068571538848,0.8098445924146075,-10.360992912466347,1.4933665917967496,-12.978425193730187,0.1273279021618946,-11.83792421400242,0.22219996147881657,-5.967996261150359,0.03178582618353648,-9.089141139994208,0.025246890061075732,-6.898515435622378,0.7765202219003927,-4.7325094721027785,0.2695072622426763,-10.343217126826314,1.4384503736481427,-11.927342361019035,0.8011721645461006,-11.720601479700694,0.22966578122117104,-13.135517407960544,0.10114426362367251
-9.694625359102343,0.030014139608530003,-6.5077258279625925,0.037108004124998185,-5.221498536952381,0.26981018281323543,-7.3937816918730785,0.7719112478131688,1.5326530612244897,-12.420320971557304,0.8812619698761077,-10.955993966451114,1.5159023008706858,-13.497739913026736,0.06559942254256791,-12.816663467402932,0.1701162583842765,-6.508448777306617,0.03713811979289456,-9.562608145636801,0.025705719737312272,-7.393597767557535,0.7729779558201205,-5.211379883624151,0.27235647439050276,-10.943178030367365,1.4634850976486289,-12.48589804764481,0.8760919290261416,-12.622362146375824,0.19909744336709614,-13.690447873913463,0.04102809153198071
-10.239011596334665,0.03125893777446788,-7.10984712343576,0.042530960916663293,-5.7041882166895395,0.273767751121241,-7.886382077058523,0.7685460081038226,1.5346938775510204,-12.986782272609315,0.9498444273859711,-11.54476061050711,1.5259018141883143,-11.152031335308898,0.009935499648030047,-14.182939684081802,0.12312671797944848,-7.110580321866225,0.0425582435697834,-10.08256728078443,0.026911210827714117,-7.886261561513636,0.7695640223278505,-5.697040508011108,0.27636296816565564,-11.537259320663175,1.4718026737078498,-13.054608362030628,0.9460098085378151,-13.688039664818257,0.14736247365315508,-10.86164881517627,0.028396207407858195
-10.823465174051993,0.032324602598497905,-7.752924157954312,0.04712191193375857,-6.193826641424933,0.2780581595634547,-8.376690603273065,0.7652225525951664,1.536734693877551,-13.555608577158981,1.0122199146998123,-12.127113885491722,1.5303088386881574,-11.51555985597549,0.08172034951291196,-15.68864179307047,0.15830125917160046,-7.753587522859132,0.047142389172794556,-10.666836591583401,0.028215808574657508,-8.376500083127228,0.7661902934508598,-6.188633905424262,0.2800906394632306,-12.123118343761403,1.4701910308260333,-13.627729864137793,1.0048211814764785,-15.107563927297955,0.12262924531454003,-11.476625866585604,0.09209685980879767
-11.446170084784924,0.032599741288515206,-8.42000539456307,0.05021369848360635,-6.688304660863865,0.2815127986498222,-8.864416250016689,0.762045488877996,1.5387755102040817,-14.125127728762486,1.0651210126066322,-12.706271242720097,1.5323119752659948,-12.067321010584479,0.13406642605790492,-16.71778479109514,0.2361179756603133,-8.420482345538034,0.05022836681180099,-11.30091978574567,0.02910103961951643,-8.864074346558976,0.763070555964547,-6.682780626345729,0.28271539427365583,-12.702429833688754,1.4643647982757035,-14.200023217305082,1.0493761544633968,-16.435936768615846,0.1621402894652553,-12.02857781977023,0.13688224992846534
-12.087912382525321,0.031832458445778006,-9.096262269067056,0.05146179658107666,-7.183750900883209,0.28363577836184023,-9.349444637356095,0.7595282501732847,1.5408163265306123,-14.692307075381946,1.105415051664931,-13.284756453892594,1.5296935711969104,-12.639854877628252,0.15462343387055494,-17.532632362014397,0.2938621305050099,-9.096514157691633,0.051478545698095256,-11.952695677937303,0.029573057103190824,-9.34903371282579,0.7607497451660665,-7.175586933426114,0.2842675417079862,-13.277944134835638,1.4555372861276772,-14.766836324089999,1.0786874344585629,-17.4074443926364,0.21719588085038832,-12.583766129666518,0.15232926998971857
-12.722036729187364,0.030273854762744027,-9.76870457541434,0.05088508552860742,-7.67657528280564,0.2847598426527689,-9.832263821753756,0.7581674519069223,1.542857142857143,-15.252653828081213,1.1325835752390156,-13.862228259480847,1.5188368063448048,-13.2424978761296,0.1387721252316359,-18.277428261385424,0.3082697989553396,-9.768844920287883,0.050912392210308306,-12.590767139201002,0.02996978866886257,-9.832011078729373,0.7596349505621757,-7.664778057980659,0.28550146136670224,-13.850831977538597,1.442014557603308,-15.323688005044769,1.094492749023654,-18.226261498652548,0.2481734508060634,-13.15786234786534,0.1343120826373056
-13.323906509367,0.028470151019006625,-10.425884954328085,0.04879541746104083,-8.16556069868619,0.28583208902013885,-10.313831231618806,0.757992416693857,1.5448979591836736,-15.802730663486962,1.150427646802129,-14.436764271803392,1.4992387502785218,-13.941992639251351,0.09197038359441284,-19.003053005752783,0.27707668711269645,-10.426125679052333,0.04883418611843565,-13.197828838750032,0.03056725918726332,-10.313961052635761,0.75960475408945,-8.151218562136876,0.2873944816292247,-14.420564973824172,1.4229688740105728,-15.867692147979925,1.1020093139281681,-18.993180121452312,0.24308913813778418,-13.800096511786279,0.08688252559538373
-13.879851717372905,0.026943750321723553,-11.058594770894807,0.04565896799726167,-8.652711836410896,0.2876887690208407,-10.79470388614356,0.7586046392196079,1.546938775510204,-16.342837118648486,1.1650546486058844,-15.007604654164238,1.473076520173537,-15.307516096571693,0.03934818922276087,-19.746080708940863,0.2125209777064159,-11.059105283932816,0.04570139456837476,-13.773017458686216,0.03128950196631454,-10.795283056033524,0.7601645978850531,-8.638395332048386,0.29034140565567657,-14.986811806445935,1.3993991000229888,-16.399659497984814,1.108059026018867,-19.754932488924798,0.2058703252756035,-15.085498268239736,0.02837658368446192
-14.39025502354227,0.025982475071088,-11.659008481255063,0.04194103354180697,-9.14163040719923,0.2903489135781892,-11.27471107661053,0.7595725700244973,1.5489795918367348,-16.876753692270167,1.1802350295906927,-15.575504211044265,1.4415958738595764,-17.22104289703765,0.07558514108581378,-20.570131800082684,0.13549618125598836,-11.659804867364272,0.04197715286704271,-14.320554409724464,0.03173677245225761,-11.275614325164366,0.7609081422981393,-9.129603442682685,0.2937476139171445,-15.55023681624711,1.372133698771051,-16.923969734890992,1.117108706237741,-20.553333958143305,0.15003882785386735,-17.328695114423187,0.06606285940188615
-14.864526000856117,0.02563751324536451,-12.219157701935906,0.038058171317613465,-9.634643271231772,0.29292842253636436,-11.753481196629188,0.7608889281378693,1.5510204081632653,-17.408503906186798,1.1953637118019318,-16.141136869364004,1.4035189680289293,-17.99172501866619,0.14130467162891036,-21.647788577038817,0.07184111505410928,-12.220109721541059,0.038082771727550944,-14.840121568786518,0.03155297365088359,-11.754491341692988,0.7619426592117162,-9.625434677792693,0.2964126453248329,-16.111700328389365,1.3401635529711269,-17.445706508640686,1.1291324049131388,-21.453635635923415,0.09323192980900517,-18.037823243571786,0.13191041618578392
-15.315201990772527,0.02591225613546128,-12.728944814926779,0.03450882046772562,-10.130829243641877,0.29432794878431867,-12.2309131198816,0.7629599231325774,1.5530612244897959,-17.9394627343952,1.2072492951365217,-16.703133561949922,1.357352641184889,-18.575912793304823,0.19002807662174825,-23.123880175031836,0.04665250551364271,-12.72988112207298,0.03452318441753107,-15.32901923534393,0.030807686319736495,-12.231859469480813,0.7637847593545933,-10.123356585505007,0.2973949118396697,-16.670528133485085,1.3018560222677449,-17.967452674927586,1.1409319870287595,-22.548776295237136,0.05121551078029706,-18.59796569183985,0.18009117089988325
-15.758931503704947,0.02685413005477696,-13.182630261828924,0.032076015415320944,-10.627116434287222,0.29399291371782377,-12.70762754668568,0.7661407355297174,1.5551020408163265,-18.46837296059268,1.213775682945671,-17.2588583449913,1.3042773871554376,-19.10189149431746,0.2117389289411794,-24.320554823500988,0.03872421961060996,-13.183440574380457,0.03208472675830137,-15.79165941933366,0.029982555908632687,-12.708453359931445,0.7668235726707886,-10.619867938663788,0.2965286731896946,-17.224699164547992,1.2572465759343072,-18.48873955575997,1.1495573302930298,-23.793605190426383,0.025832643901363306,-19.114235852047326,0.2018721787632841
-16.21598619074232,0.02846919563882032,-13.599531579666683,0.03169758097478035,-11.120449309028713,0.2921200157345831,-13.184653059077457,0.7703562648651339,1.5571428571428572,-18.993924042880558,1.2151467845946349,-17.806715326883346,1.2480138306048898,-19.591244666967135,0.2051393640523834,-25.326651992871824,0.01023692007600503,-13.60019669269747,0.03170507369128632,-16.24560584109537,0.02964791194226675,-13.185372368382005,0.7709434532386014,-11.11247407919521,0.2942774688201391,-17.772558870118793,1.2086338605975415,-19.00821954352192,1.1540342173802707,-26.836753978585453,0.00357183216941077,-19.601399885058342,0.19586804010054593
-16.70492280386662,0.03061877756437651,-14.030344069946608,0.03374358141824945,-11.609360729093206,0.2893341789185809,-13.662742814972656,0.7748761711584201,1.5591836734693876,-19.51589041448954,1.2124776914451143,-18.347084288196243,1.1921734392694734,-20.044656369269845,0.1750805257326158,-22.63191368626574,0.042652014692693085,-14.03091045008401,0.033752973273851024,-16.71862326069568,0.030144310895435997,-13.663351395777477,0.7753703136381557,-11.600383428044495,0.29128522696631404,-18.313875468030766,1.1588092080614223,-19.5251910541765,1.1547882449085458,-28.63292599551617,0.04454004132855213,-20.058035832331047,0.16665319767190606
-17.237313979672187,0.03301811740631985,-14.51639042169862,0.037571221943523345,-12.094150376566066,0.2861415245196549,-14.141882348044135,0.7786574205226082,1.5612244897959184,-20.034792016700194,1.205547054534055,-18.881610891785318,1.1380914119720797,-20.44820675484314,0.1304243875977351,-23.32874698066767,0.10786980393968867,-14.516911016868534,0.03758401003526325,-17.23644308471596,0.03147900700991762,-14.142326622415956,0.7790719149087174,-12.084066009068906,0.28797048999799785,-18.849550383810612,1.1092314468153524,-20.039754924179718,1.151692842442604,-29.417446589070863,0.09872988984697213,-20.470802999205123,0.12287057974919792
-17.81519518698933,0.0352953463359026,-15.061795457943402,0.0421048530837501,-12.575565592798387,0.2826461269633895,-14.621201986554471,0.7808594999712519,1.563265306122449,-20.550159409568533,1.193344538169964,-19.411328669552862,1.0854408879144077,-20.75728780580728,0.08238622361532563,-23.980709833511916,0.1704226333850184,-15.062280409466108,0.04212205254590261,-17.80898222960132,0.03340788379106727,-14.62143374525272,0.7812605178653665,-12.564071490745826,0.2844329971862442,-19.38024185456761,1.0600928794924591,-20.551457538625726,1.1439293727004758,-30.126512412089614,0.15362428482195287,-20.79828925793648,0.07535785005838046
-18.43122151951398,0.03711877865407948,-15.651376879831803,0.046513073990319065,-13.05342379672661,0.2786985069518427,-15.099349172562407,0.7812390961066201,1.5653061224489797,-21.060087186144823,1.175797968774568,-19.936132665618466,1.0339624533131642,-20.841257013012008,0.04284347270562932,-24.620710522914127,0.2160460888713316,-15.65181662309704,0.04653721906170689,-18.425966828929255,0.035614982030527285,-15.09940024814747,0.781722004544106,-13.040217857204425,0.2806271631218914,-19.90580300782176,1.011557504391859,-21.058706304368133,1.1312697591023544,-30.80669039624517,0.1970472198281256,-20.894748435432167,0.03537037596471919
-19.071143308267846,0.03830728251761605,-16.26947842792793,0.05033106313750313,-13.526154903060872,0.27433468615554457,-15.575124047281061,0.780283718213965,1.5673469387755101,-21.56262120687867,1.1550776114637755,-20.45583784467896,0.9843819507834586,-20.419338541054657,0.02207366971937622,-25.261846414868245,0.23573850091415527,-16.269902093442425,0.05036627527271322,-19.064110969595973,0.03780436436732044,-15.575119996510493,0.7809042995701186,-13.511432424028715,0.2766742130788452,-20.426117108817063,0.9644945681807229,-21.55967473323232,1.1152495352966585,-31.478273516378724,0.2201514722063285,-20.186545639888738,0.015529254772598549
-19.718203580934883,0.03885999630037993,-16.904777533237525,0.05327819167181962,-13.992179067810989,0.2701084137897009,-16.04813184365542,0.7788875331103341,1.569387755102041,-22.057608510080968,1.1346385483812877,-20.971401372232016,0.9376059542050003,-19.669230978184846,0.019018595454748922,-25.918736081972177,0.22790017424852446,-16.905275401180848,0.053326888264677685,-19.69956313822747,0.03970712521100291,-16.04822370928487,0.77960631557327,-13.976896164254088,0.2730671070288351,-20.942082289472456,0.9198459243337473,-22.053882736801498,1.0986324531067497,-32.15805923377142,0.21991327541299235,-19.2925868582445,0.020529409509360406
-20.358723104955654,0.03888439051717934,-17.548386419185306,0.055113176412541987,-14.451807321930032,0.26692973389862246,-16.518737761053956,0.7778460098673853,1.5714285714285714,-22.546762965611673,1.1169682399501624,-21.484650230298538,0.8932778373488103,-19.037236782249842,0.028628506347845466,-26.615942859301896,0.19805027020159485,-17.549064088080012,0.055171862763312,-20.318171380173798,0.04108813114547651,-16.518988932543756,0.7785364951733392,-14.437373124666172,0.2705014092399535,-21.455419321369813,0.8774197208743516,-22.54246121549763,1.0837480369768107,-32.867488390115106,0.19954671970822788,-18.937464157069225,0.03458571853377354
-20.98598465095769,0.03846231336318963,-18.19194590999398,0.05562763957434888,-14.908353035082463,0.2654272541898192,-16.987829795133035,0.777397549976233,1.573469387755102,-23.032607529221316,1.1022487152719642,-21.99683992445339,0.8495842668444125,-18.92644406629056,0.05434598026791302,-27.39630393441094,0.15764836521493042,-18.19283640134578,0.05568690737640502,-20.91825394804272,0.04171120340453851,-16.988142497415126,0.7779293501927285,-14.895869571277347,0.26936019669624406,-21.967396866180312,0.8356590837561068,-23.027485526295116,1.071221628138468,-33.63707833958039,0.16762037734058124,-18.925207225557536,0.05980332617135362
