s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m,wavelengths
-34.764303608238244,-25.341603941495855,-25.341603941495855,-34.764303608238244,0.07495062316693092,0.2549828710806331,0.2549828710806331,0.07495062316693092,1.5791946308724831
-35.147697909874225,-25.588870956999365,-25.588870956999365,-35.147697909874225,0.07552423331323815,0.24744095185710552,0.24744095185710552,0.07552423331323815,1.5812080536912752
-35.53912121869846,-25.834847143070334,-25.834847143070334,-35.53912121869846,0.07539870930979035,0.240026364428174,0.240026364428174,0.07539870930979035,1.583221476510067
-35.94193977881605,-26.079525859556338,-26.079525859556338,-35.94193977881605,0.07473012417832871,0.23274169937573458,0.23274169937573458,0.07473012417832871,1.585234899328859
-36.35834790775916,-26.3228932772965,-26.3228932772965,-36.35834790775916,0.07375874616683377,0.22558980182299634,0.22558980182299634,0.07375874616683377,1.587248322147651
-36.788694390958376,-26.564929383294007,-26.564929383294007,-36.788694390958376,0.07278211371517249,0.21857455673291232,0.21857455673291232,0.07278211371517249,1.5892617449664428
-37.23083935728869,-26.805610721265857,-26.805610721265857,-37.23083935728869,0.07209780355991073,0.21170148319234108,0.21170148319234108,0.07209780355991073,1.5912751677852348
-37.68000881232374,-27.044915121716585,-27.044915121716585,-37.68000881232374,0.07192116121530855,0.20497798746982684,0.20497798746982684,0.07192116121530855,1.5932885906040268
-38.129597631993114,-27.282828130430392,-27.282828130430392,-38.129597631993114,0.07230647209460363,0.19841309288014647,0.19841309288014647,0.07230647209460363,1.5953020134228184
-38.572792770111725,-27.51935032458516,-27.51935032458516,-38.572792770111725,0.07311295792877026,0.19201658207897468,0.19201658207897468,0.07311295792877026,1.5973154362416107
-39.00417615809336,-27.754503763002937,-27.754503763002937,-39.00417615809336,0.07403880203007075,0.18579744085219976,0.18579744085219976,0.07403880203007075,1.5993288590604027
-39.42048193915656,-27.988335132383444,-27.988335132383444,-39.42048193915656,0.0747076393828078,0.1797619308636999,0.1797619308636999,0.0747076393828078,1.6013422818791945
-39.82041047569989,-28.22091345088709,-28.22091345088709,-39.82041047569989,0.07476832322240304,0.1739116489351519,0.1739116489351519,0.07476832322240304,1.6033557046979865
-40.20397727181513,-28.452320966704598,-28.452320966704598,-40.20397727181513,0.07397498802924925,0.1682421255753492,0.1682421255753492,0.07397498802924925,1.6053691275167785
-40.571891186423564,-28.68263764447293,-28.68263764447293,-40.571891186423564,0.07223348576166153,0.16274248557389176,0.16274248557389176,0.07223348576166153,1.6073825503355703
-40.92520904701682,-28.911921657472767,-28.911921657472767,-40.92520904701682,0.0696140138368113,0.15739649633612432,0.15739649633612432,0.0696140138368113,1.6093959731543623
-41.26532288209596,-29.140190072767417,-29.140190072767417,-41.26532288209596,0.06633481562124934,0.1521850001989888,0.1521850001989888,0.06633481562124934,1.6114093959731544
-41.594250490511335,-29.367404681688097,-29.367404681688097,-41.594250490511335,0.0627226472814908,0.14708934365689866,0.14708934365689866,0.0627226472814908,1.6134228187919464
-41.91512415891217,-29.593467451543436,-29.593467451543436,-41.91512415891217,0.05915660215064208,0.14209509615496935,0.14209509615496935,0.05915660215064208,1.615436241610738
-42.23261689306999,-29.818228196961428,-29.818228196961428,-42.23261689306999,0.05600514851670294,0.13719520389476372,0.13719520389476372,0.05600514851670294,1.6174496644295302
-42.55285142961389,-30.041504483581576,-30.041504483581576,-42.55285142961389,0.05357133438227595,0.1323917880519088,0.1323917880519088,0.05357133438227595,1.619463087248322
