s11a,s11m,s21a,s21m,s31a,s31m,s41a,s41m,wavelengths,s12a,s12m,s22a,s22m,s32a,s32m,s42a,s42m,s13a,s13m,s23a,s23m,s33a,s33m,s43a,s43m,s14a,s14m,s24a,s24m,s34a,s34m,s44a,s44m
-1.0251906879418886,0.024109927530781238,-1.231784895176495,0.05268697926336464,-2.7816870882984346,0.24570184526802638,-2.9650517005849037,0.2503943698800644,1.5448979591836736,-1.2317859318491216,0.05268734278670674,-1.0252976265662377,0.024108459609866587,-2.9650490568677137,0.25039559000067396,-2.7816878139975874,0.24570277591950312,-2.7897270222949127,0.2436862579263816,-2.9734006315103505,0.2483570503802312,-1.0043760354508144,0.027919022515640147,2.2671512159775955,0.034982894872930374,-2.973404044254291,0.24835585639365712,-2.7897270765959123,0.24368537191326678,2.2671496645224556,0.034982471518972255,-1.0042744260042935,0.027919859240494428
-1.026349384253892,0.024086115848099894,-1.2329048732288432,0.05273064903115625,-2.978746406500129,0.24558993167780863,-3.1618752232823417,0.2502692122336789,1.546938775510204,-1.2329051154813098,0.05273082600752023,-1.0264561423709035,0.02408447189310567,-3.1618727607143464,0.25027038218815684,-2.9787467330976094,0.24559079035184583,-2.986775634150995,0.2435761683079422,-3.170213736222187,0.24823382107073164,-1.0059067343478236,0.027909544818632986,2.272142562791005,0.03496835426228293,-3.1702169869157806,0.24823266044511014,-2.986776107536002,0.24357533182341595,2.272142159895908,0.03496823348210791,-1.0058045518887029,0.027910593575173358
-1.0275400125498972,0.02405988190279403,-1.2340449657367727,0.05277288318987584,-3.175270734628395,0.2454777466200649,-3.358165726784062,0.2501438004925624,1.5489795918367348,-1.234045427590618,0.052773066586268465,-1.0276434067268307,0.024058169542493072,-3.3581633041193832,0.25014496833186567,-3.1752711711725086,0.24547859795371704,-3.183289927900035,0.24346592427777178,-3.366493860421385,0.24811044744960728,-1.0074695986415656,0.027898026594711096,2.2771584555556252,0.03495582127590461,-3.3664970377269023,0.24810928680472188,-3.1832902641927454,0.2434651026452662,2.2771581903041858,0.03495570212884715,-1.0073692388434428,0.027899147317978813
-1.0287431914225584,0.024031809080532582,-1.2352131389191596,0.05281295811928147,-3.371280511389913,0.24536590940789763,-3.553943023609605,0.25001891528766257,1.5510204081632653,-1.2352134353307207,0.05281308242800603,-1.028844388844869,0.02403000353440733,-3.553940681265285,0.2500200604663617,-3.3712808870449926,0.2453667327507921,-3.379289584320405,0.24335600871335025,-3.5622608977277963,0.24798757994107776,-1.0090609756150386,0.027884909950943688,2.2822025456676065,0.03494505153850008,-3.5622640105125947,0.24798642715417968,-3.379289986531119,0.24335520539139355,2.2822028923266218,0.03494502265972609,-1.0089620001622082,0.02788615420945215
-1.0299474538113058,0.024002450650314023,-1.236410586934812,0.05285099279134327,-3.566761657861194,0.24525397040232957,-3.749192686730445,0.24989377423804152,1.5530612244897959,-1.2364108724522487,0.05285104496097025,-1.0300462079423018,0.02400055991032935,-3.749190422812732,0.24989490406574905,-3.566761946489813,0.24525476724351428,-3.5747606904983846,0.24324606331514503,-3.757500430625853,0.24786453342281603,-1.0106722783595432,0.027870500174466007,2.2872807646240356,0.034936993718943085,-3.757503468253645,0.24786339062518525,-3.5747611906441104,0.2432452751503877,2.287281294197844,0.03493708875642443,-1.0105750412716166,0.02787185270751925
-1.0311280978251256,0.023972471553941884,-1.2376316647165118,0.05288663232752649,-3.761728097929604,0.24514206974004632,-3.9439285450293364,0.24976881480886504,1.5551020408163265,-1.2376323842559827,0.05288680614664682,-1.0312225230217757,0.023970595187917554,-3.943926224533814,0.24976996587777758,-3.761728829756656,0.24514289414415974,-3.7697177928079086,0.2431362500099955,-3.952226179357987,0.247741751144561,-1.0122778216575403,0.027855344428559508,2.292386855534008,0.03493212104465324,-3.9522292580596656,0.24774058685796407,-3.769717832258729,0.24313544116229963,2.2923868855349734,0.03493200923606095,-1.0121852099793902,0.02785667943036286
-1.0321438453220118,0.02394152038688265,-1.2388756194238761,0.05292029649444118,-3.9561907753868946,0.24503011412933665,-4.138158996607733,0.2496439008635762,1.5571428571428572,-1.238876783302467,0.052920522300484406,-1.0322334000079407,0.023939638296472176,-4.138156683360059,0.24964506038611825,-3.956191778491396,0.24503093616009947,-3.9641709248051438,0.24302641882106843,-4.146446545105673,0.24761905288646988,-1.0137580896889753,0.02783888457739062,2.2975164403812385,0.03493140753098756,-4.146449615342972,0.2476178767241733,-3.964170697962921,0.24302559750438502,2.297516238776413,0.034931206690476904,-1.0136681960493346,0.027840244811784317
-1.0331893157013856,0.023908565965338677,-1.2401307125384615,0.052950191625931384,-4.150130540076684,0.24491881674096128,-4.3318694258994395,0.24951971234637402,1.5591836734693876,-1.2401319899464156,0.05295041218974334,-1.033275588214233,0.02390663408056337,-4.331867142433314,0.2495208601405164,-4.150131642155536,0.24491962309035917,-4.158101258553205,0.2429172506077893,-4.340147200758095,0.24749709442141465,-1.0152767114249477,0.02781991028232705,2.302647995982982,0.034933272588263294,-4.340150238462198,0.24749591836212956,-4.15810093523021,0.24291644445856292,2.3026478901000194,0.03493307732285247,-1.0151891338562862,0.02782132802658681
-1.034168050132586,0.023876391105881307,-1.2413948524020353,0.05297784580803775,-4.3435645557329785,0.24480659949282596,-4.525073530449208,0.2493945959230294,1.5612244897959184,-1.2413962173920603,0.052978060637755654,-1.0342510921598649,0.023874420311548666,-4.525071274866893,0.2493957415172317,-4.343565753224892,0.2448073904674841,-4.351525807788211,0.2428072331631798,-4.533341489339162,0.24737427742197207,-1.0167456474285632,0.02780116694082914,2.3077805461047065,0.03493952217513939,-4.533344477646815,0.24737309890963374,-4.351525373377089,0.2428064355397974,2.307780604419587,0.03493932559878003,-1.0166610239888654,0.02780266343608072
-1.0349455911592618,0.023844162923869545,-1.242654959952691,0.053003155590838937,-4.53649404165048,0.24469531500363534,-4.717771681671886,0.24927031839991906,1.563265306122449,-1.2426559279842102,0.05300325832764239,-1.0350269163341512,0.023842070625772795,-4.717769510845799,0.2492714217807068,-4.536495002578421,0.24469604837293546,-4.544445679223004,0.2426981597857229,-4.726030106773137,0.2472523105135714,-1.01804198314872,0.027781823504747404,2.312892904467949,0.03494968583199713,-4.726033000132782,0.24725116458446295,-4.544445465291302,0.24269740426244849,2.312893449903291,0.03494966742936145,-1.0179584406237154,0.027783444634282936
-1.0358157573369435,0.023811647859139272,-1.2439143994205755,0.053025584236487504,-4.728918997848621,0.24458341038672762,-4.909968165076801,0.24914563476024035,1.5653061224489797,-1.2439155084550064,0.05302568308249311,-1.0358933390730474,0.02380951697877649,-4.909966016510483,0.24914672776390226,-4.7289200482474865,0.24458413174381405,-4.7368615197255535,0.24258855065833024,-4.9182171371415215,0.24713002529678807,-1.0194112203176962,0.027761607516063824,2.3179796112091737,0.03496284418936104,-4.918219999474711,0.24712888727674504,-4.7368612099055465,0.24258780912902156,2.3179802526231783,0.03496282751236929,-1.019330054167645,0.027763282513477136
-1.036683684264266,0.023780094401696122,-1.2451615167879773,0.05304541715441845,-4.920834848273515,0.24447174972877805,-5.101657442365211,0.24902150220533623,1.5673469387755101,-1.245163055349625,0.053045662716528316,-1.0367569197061965,0.023778009131953125,-5.101655208189293,0.24902262383320908,-4.92083638138193,0.24447249361120882,-4.92876872300028,0.242479227139848,-5.109896914554479,0.24700831962818245,-1.0207659492084782,0.02774221346041934,2.3230288490721245,0.03497858619977377,-5.109899850282908,0.24700715095464046,-4.928767901919635,0.24247845553848843,2.3230291518179085,0.034978335500069346,-1.0206887663597408,0.027743834422896987
-1.0373824941570875,0.023749615120840468,-1.246397487570909,0.053064482873049094,-5.112260265772868,0.24436017957372816,-5.292853675368321,0.24889706481041804,1.569387755102041,-1.246398861261487,0.05306463444043659,-1.0374521089577502,0.023747478043563346,-5.292851514037399,0.24889815234023513,-5.112261626445304,0.24436087598594472,-5.12018492880022,0.24237002973244,-5.30108388830119,0.24688636519624454,-1.0219645054186028,0.02772360768001136,2.32804180836826,0.03499777049082766,-5.301086744130941,0.24688521497634475,-5.120184278278305,0.242369294412037,2.328042445642153,0.03499766659528681,-1.0218893526824202,0.027725322859285313
-1.0381368304376013,0.023719160091815013,-1.247625206641688,0.05308146995795434,-5.303177226570193,0.24424871367566187,-5.483543969371976,0.24877306146969294,1.5714285714285714,-1.2476267216376293,0.05308165217885751,-1.038203364681778,0.023717004067587946,-5.483541787435499,0.24877415043260293,-5.303178757986215,0.2442494041729973,-5.311093235169043,0.242261005404537,-5.491765082688488,0.24676490921915636,-1.023201104834629,0.027704907720824037,2.3330153846731143,0.035018650305511295,-5.491767950608237,0.24676376019233814,-5.311092414155185,0.24226028200173752,2.33301604303848,0.035018487697016924,-1.0231288037556474,0.027706659613732476
-1.0389774763129207,0.023687468359510504,-1.248849543041586,0.05309702167419364,-5.493585831822132,0.24413780003695293,-5.673726540791342,0.24864945356435228,1.573469387755102,-1.248850728554434,0.05309701759049458,-1.0390415219719225,0.023685213666260384,-5.673724455294943,0.24865049278690948,-5.493586909091149,0.24413842023413126,-5.501492646228135,0.24215247042420168,-5.681938749778313,0.2466437871680743,-1.024496258372809,0.02768518798461508,2.3379550934046267,0.03504101302794218,-5.681941488673496,0.246642677899807,-5.501492236222134,0.24215180177791712,2.3379560792891776,0.03504114201462972,-1.0244252417739936,0.027687071389216705
-1.039658219677378,0.023657437215009656,-1.2500758823865272,0.053112372756683984,-5.683520165857021,0.24402576932990008,-5.863434021166345,0.24852498464175315,1.5755102040816327,-1.2500774822490999,0.053112508518433306,-1.0397174868978425,0.023655237738028776,-5.863431836980771,0.24852603936854165,-5.683521707743465,0.2440264107218155,-5.691418886192755,0.24204302138526135,-5.871637318461458,0.2465219961600639,-1.0256531586568978,0.027667380141449028,2.342872366771569,0.03506663041998705,-5.871640142322404,0.2465208593499806,-5.691417998614299,0.24204233109684228,2.342873253502123,0.03506653021286772,-1.0255865201874232,0.027669208966566845
-1.0404256644006655,0.023626319138257138,-1.2513073592806754,0.053126291963418844,-5.872946402021122,0.24391426229386282,-6.052634903536426,0.24840114799448104,1.577551020408163,-1.2513090386688432,0.05312642840732266,-1.040481950580837,0.0236240979988,-6.052632720199798,0.2484021945614401,-5.872948006277121,0.24391488067886885,-5.880836729415864,0.24193405627734416,-6.0608294704584855,0.24640080835111394,-1.0268823269605978,0.027648801583008736,2.3477732829178257,0.035093015984297884,-6.060832282305355,0.24639967624715406,-5.880835767921162,0.24193338275771656,2.347774263069769,0.03509291874846292,-1.0268184514581822,0.02765066054864409
-1.041120129084576,0.023595697752012208,-1.252553452681569,0.053139573406696776,-6.061878764507045,0.24380327436585253,-6.241340293514527,0.2482775826575697,1.579591836734694,-1.2525546475585343,0.05313956764387663,-1.041176021641271,0.02359336678402519,-6.241338192592529,0.24827858951307905,-6.061880036712764,0.24380383268101158,-6.069760376564514,0.24182562781652017,-6.249526279880945,0.24627991506486355,-1.0280609038541175,0.02763086458591982,2.3526641384208538,0.0351216935096801,-6.249529000304414,0.2462788187954321,-6.069759744981968,0.2418250042183253,2.3526652065546356,0.0351218309325064,-1.027996370481248,0.027632868468633123
