wavelengths,s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m
1.4703499079189688,-0.19407637015828696,1.0445189193916904,1.0445199014366864,-0.18460570295415146,0.00010357629759859933,1.0000024634733191,1.0000026039830434,0.00010280394924105617
1.4694478527607364,-0.19250064226177607,1.0715689215932591,1.0715700698306196,-0.18307877874468362,0.00010576503554224704,1.000002316264432,1.0000023755558112,0.00010480714707284184
1.4685469037400367,-0.1899736096205568,1.0986164797830333,1.0986177924623335,-0.18064266034539883,0.000107867550042686,1.0000021806151376,1.000002153536114,0.00010672678033845138
1.4676470588235297,-0.18655469907630667,1.1256615965450596,1.1256630716972214,-0.17734905606356008,0.0001098782158550433,1.0000020570191805,1.0000019385348424,0.0001085575542822529
1.4667483159828538,-0.1822972658824456,1.1527042745292706,1.1527059099769217,-0.17324460488926702,0.00011179175653933017,1.0000019459104255,1.0000017311125424,0.00011029448743186329
1.4658506731946146,-0.1772491142458874,1.1797445164469147,1.179746309815117,-0.16837124917539503,0.0001136032317237145,1.0000018476604862,1.0000015317763045,0.00011193290298589913
1.4649541284403667,-0.17145296158605466,1.2067823250657477,1.206784273793031,-0.16276657072649353,0.00011530802632273476,1.00000176257666,1.0000013409769508,0.00011346842150303697
1.4640586797066013,-0.1649468495350611,1.2338177032051125,1.2338198045547661,-0.15646409073115108,0.00011690184144752111,1.0000016909002092,1.0000011591065485,0.00011489695475576966
1.4631643249847281,-0.15776450495436575,1.260850653730955,1.2608529048025174,-0.14949353448920402,0.0001183806867910481,1.0000016328049746,1.0000009864962551,0.00011621470061651624
1.4622710622710622,-0.14993565447298765,1.2878811795507186,1.2878835772916093,-0.1418810622910186,0.0001197408743026963,1.0000015883963533,1.000000823414517,0.00011741813887688094
1.461378889566809,-0.141486295837272,1.3149092836081433,1.314911824825387,-0.13364946781966777,0.00012097901298703115,1.0000015577106158,1.0000006700656154,0.00011850402789948509
1.4604878048780487,-0.1312731758357907,1.341934965243051,1.3419376464898158,-0.12369370662471475,0.00012315446553444798,1.0000015463572902,1.0000005329973676,0.00012053367948028998
1.4595978062157222,-0.11930133568094328,1.3689582263020394,1.3689610439842943,-0.1120244404173196,0.00012662469329407304,1.000001556159158,1.000000414469041,0.00012386488086705354
1.4587088915956152,-0.10727891493754868,1.3959790746840153,1.3959820252738226,-0.1002926316454323,0.0001299725221439534,1.000001579435656,1.0000003059582054,0.00012707800444082448
1.4578210590383445,-0.0952069308922546,1.4229975134350705,1.4230005933105698,-0.08849960996792461,0.00013319501605242226,1.0000016159432117,1.000000207400404,0.00013017023527238356
1.456934306569343,-0.0830866400268966,1.450013545611279,1.4500167510680788,-0.07664688388482724,0.00013628940902313776,1.0000016653713295,1.0000001186654468,0.00013313891682305767
