s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m,wavelengths
-31.181425176913535,-21.12697906596943,-21.12697906596943,-31.181425176913535,0.04110588837099215,0.30200983321323766,0.30200983321323766,0.04110588837099215,1.5691275167785235
-31.657782933033072,-21.364115276478792,-21.364115276478792,-31.657782933033072,0.04093466580869386,0.29218366085544734,0.29218366085544734,0.04093466580869386,1.5711409395973153
-32.13211618388663,-21.59969786575962,-21.59969786575962,-32.13211618388663,0.04071064114320769,0.28256071133730387,0.28256071133730387,0.04071064114320769,1.5731543624161073
-32.588189060444535,-21.83374983424432,-21.83374983424432,-32.588189060444535,0.04021992489952405,0.2731577171707985,0.2731577171707985,0.04021992489952405,1.5751677852348993
-33.01369124491017,-22.066295004170136,-22.066295004170136,-33.01369124491017,0.03921809571557929,0.2639846445636422,0.2639846445636422,0.03921809571557929,1.577181208053691
-33.40045585171921,-22.29734913425634,-22.29734913425634,-33.40045585171921,0.037555709986272376,0.25504650529744705,0.25504650529744705,0.037555709986272376,1.5791946308724831
-33.74304222631618,-22.526916413354375,-22.526916413354375,-33.74304222631618,0.03525642300656057,0.24634666929763946,0.24634666929763946,0.03525642300656057,1.5812080536912752
-34.03707044418404,-22.75499334414428,-22.75499334414428,-34.03707044418404,0.03252345857429063,0.23789094007437797,0.23789094007437797,0.03252345857429063,1.583221476510067
-34.27833743575006,-22.981586905201112,-22.981586905201112,-34.27833743575006,0.029712334932192597,0.2296873869712001,0.2296873869712001,0.029712334932192597,1.585234899328859
-34.46460755735144,-23.206730605987072,-23.206730605987072,-34.46460755735144,0.027312148041140415,0.22174352204695472,0.22174352204695472,0.027312148041140415,1.587248322147651
-34.60342535299122,-23.43048942464317,-23.43048942464317,-34.60342535299122,0.025902813908288174,0.21406129301564067,0.21406129301564067,0.025902813908288174,1.5892617449664428
-34.72296428447659,-23.652946024062356,-23.652946024062356,-34.72296428447659,0.025959645014881908,0.20663297782571202,0.20663297782571202,0.025959645014881908,1.5912751677852348
-34.86619323136644,-23.874171258497952,-23.874171258497952,-34.86619323136644,0.02751861440956799,0.19944070287876775,0.19944070287876775,0.02751861440956799,1.5932885906040268
-35.064174861475216,-24.094192471520806,-24.094192471520806,-35.064174861475216,0.03007558058308926,0.19246034523097041,0.19246034523097041,0.03007558058308926,1.5953020134228184
-35.32336590347791,-24.312972015254193,-24.312972015254193,-35.32336590347791,0.032879715771410856,0.18566860842280383,0.18566860842280383,0.032879715771410856,1.5973154362416107
-35.63550533232838,-24.530409597682464,-24.530409597682464,-35.63550533232838,0.03527858444274909,0.17905008557244378,0.17905008557244378,0.03527858444274909,1.5993288590604027
-35.988541455035474,-24.746367212530078,-24.746367212530078,-35.988541455035474,0.03689550337418153,0.17260176998270446,0.17260176998270446,0.03689550337418153,1.6013422818791945
-36.370563917181066,-24.960709956739798,-24.960709956739798,-36.370563917181066,0.03767035996167444,0.1663331237413853,0.1663331237413853,0.03767035996167444,1.6033557046979865
-36.76977084799679,-25.173348260284836,-25.173348260284836,-36.76977084799679,0.03781814831547366,0.1602616314595828,0.1602616314595828,0.03781814831547366,1.6053691275167785
-37.17375027945395,-25.384265129716596,-25.384265129716596,-37.17375027945395,0.0377352716249891,0.1544054467822757,0.1544054467822757,0.0377352716249891,1.6073825503355703
-37.570128042829396,-25.59351603491638,-25.59351603491638,-37.570128042829396,0.03788729457098355,0.14877594914384532,0.14877594914384532,0.03788729457098355,1.6093959731543623
-37.949467992749454,-25.80119934987222,-25.80119934987222,-37.949467992749454,0.03871195585018091,0.1433731710046019,0.1433731710046019,0.03871195585018091,1.6114093959731544
-38.30898881454784,-26.007408004997416,-26.007408004997416,-38.30898881454784,0.04053989283660206,0.13818593296373116,0.13818593296373116,0.04053989283660206,1.6134228187919464
-38.65345382411797,-26.212182235750994,-26.212182235750994,-38.65345382411797,0.04350688741469411,0.13319656090897564,0.13319656090897564,0.04350688741469411,1.615436241610738
-38.99131339002647,-26.415484116300764,-26.415484116300764,-38.99131339002647,0.0474689174070315,0.12838818347331557,0.12838818347331557,0.0474689174070315,1.6174496644295302
-39.329224805215794,-26.61720661812258,-26.61720661812258,-39.329224805215794,0.051989804410101474,0.12375157627281447,0.12375157627281447,0.051989804410101474,1.619463087248322
-39.669329678899246,-26.81721625363966,-26.81721625363966,-39.669329678899246,0.056442846350534946,0.11928872419671553,0.11928872419671553,0.056442846350534946,1.621476510067114
-40.00980035289703,-27.015413940935513,-27.015413940935513,-40.00980035289703,0.06018808382472351,0.11501159530674392,0.11501159530674392,0.06018808382472351,1.623489932885906
-40.34660471909531,-27.211789222726324,-27.211789222726324,-40.34660471909531,0.06275565841876186,0.11093661017904316,0.11093661017904316,0.06275565841876186,1.6255033557046978
-40.67516112375139,-27.406443576659953,-27.406443576659953,-40.67516112375139,0.06398065179807227,0.10707719833055808,0.10707719833055808,0.06398065179807227,1.6275167785234899
-40.99185689204565,-27.599571408787977,-27.599571408787977,-40.99185689204565,0.06405264762886359,0.10343767624144068,0.10343767624144068,0.06405264762886359,1.629530201342282
-41.29578526266144,-27.791407132307015,-27.791407132307015,-41.29578526266144,0.06345509090884544,0.10001095532245764,0.10001095532245764,0.06345509090884544,1.6315436241610737
-41.59046390276332,-27.982162581923664,-27.982162581923664,-41.59046390276332,0.06279166418776458,0.09678065255836318,0.09678065255836318,0.06279166418776458,1.6335570469798657
-41.884175057183995,-28.171981465041583,-28.171981465041583,-41.884175057183995,0.06254992914321567,0.09372615595650864,0.09372615595650864,0.06254992914321567,1.6355704697986577
-42.18748371070957,-28.3609266673756,-28.3609266673756,-42.18748371070957,0.06292070447957868,0.09082823710671975,0.09082823710671975,0.06292070447957868,1.6375838926174495
-42.508825737372526,-28.549000820236294,-28.549000820236294,-42.508825737372526,0.06378724926530124,0.0880731080117526,0.0880731080117526,0.06378724926530124,1.6395973154362415
-42.851226664854124,-28.73618916395886,-28.73618916395886,-42.851226664854124,0.0648730542545377,0.08545381016877512,0.08545381016877512,0.0648730542545377,1.6416107382550336
-43.211832809761034,-28.922508332291745,-28.922508332291745,-43.211832809761034,0.06592087516639214,0.08296881568138442,0.08296881568138442,0.06592087516639214,1.6436241610738254
-43.58334876787896,-29.10804316051243,-29.10804316051243,-43.58334876787896,0.06679845353851617,0.08061850277820609,0.08061850277820609,0.06679845353851617,1.6456375838926174
-43.95604328005711,-29.292955948377568,-29.292955948377568,-43.95604328005711,0.06752354242643867,0.07840080580481738,0.07840080580481738,0.06752354242643867,1.6476510067114094
-44.31990422452432,-29.47746116992751,-29.47746116992751,-44.31990422452432,0.06825604843720884,0.0763077052692039,0.0763077052692039,0.06825604843720884,1.6496644295302012
-44.667043800245686,-29.661772279260486,-29.661772279260486,-44.667043800245686,0.06928958298441183,0.07432395315721171,0.07432395315721171,0.06928958298441183,1.6516778523489932
-44.9941961424545,-29.846039059980434,-29.846039059980434,-44.9941961424545,0.07102091548934662,0.07242857109225007,0.07242857109225007,0.07102091548934662,1.653691275167785
-45.30430502289164,-30.030297493976715,-30.030297493976715,-45.30430502289164,0.073842254155944,0.07059905073877086,0.07059905073877086,0.073842254155944,1.6557046979865768
-45.605567613259275,-30.2144483900577,-30.2144483900577,-45.605567613259275,0.07794802056527945,0.06881445736501116,0.06881445736501116,0.07794802056527945,1.657718120805369
-45.907601605526715,-30.398274764539188,-30.398274764539188,-45.907601605526715,0.08315752269839288,0.06706271279746417,0.06706271279746417,0.08315752269839288,1.659731543624161
-46.217205789229226,-30.581501719132362,-30.581501719132362,-46.217205789229226,0.08889073819360843,0.06534175465433455,0.06534175465433455,0.08889073819360843,1.6617449664429529
-46.53653194503353,-30.763885554860174,-30.763885554860174,-46.53653194503353,0.09432363720735513,0.06365989146451119,0.06365989146451119,0.09432363720735513,1.663758389261745
-46.86376027882725,-30.9453131490335,-30.9453131490335,-46.86376027882725,0.09863041047651519,0.0620326373629781,0.0620326373629781,0.09863041047651519,1.665771812080537
-47.19462392374418,-31.125841210718665,-31.125841210718665,-47.19462392374418,0.10121307095550702,0.060473867612793795,0.060473867612793795,0.10121307095550702,1.6677852348993287
-47.52369984977507,-31.305722038622562,-31.305722038622562,-47.52369984977507,0.10186987611176221,0.058992231270624126,0.058992231270624126,0.10186987611176221,1.6697986577181205
-47.845490505750675,-31.485306718781672,-31.485306718781672,-47.845490505750675,0.10088312347652907,0.05758379086950731,0.05758379086950731,0.10088312347652907,1.6718120805369128
-48.155867058175545,-31.66492608644292,-31.66492608644292,-48.155867058175545,0.09900237158175319,0.05623179193941401,0.05623179193941401,0.09900237158175319,1.6738255033557043
-48.45424506297521,-31.844762782988816,-31.844762782988816,-48.45424506297521,0.09728539276281792,0.05491001403053453,0.05491001403053453,0.09728539276281792,1.6758389261744966
-48.74564436204236,-32.024757095088184,-32.024757095088184,-48.74564436204236,0.09677951038489538,0.05358910739576395,0.05358910739576395,0.09677951038489538,1.6778523489932886
-49.04017169126505,-32.20456967310536,-32.20456967310536,-49.04017169126505,0.0981302064958502,0.052244235604217655,0.052244235604217655,0.0981302064958502,1.6798657718120804
-49.34851117159148,-32.383613527047366,-32.383613527047366,-49.34851117159148,0.10133639284802874,0.05086236366827282,0.05086236366827282,0.10133639284802874,1.6818791946308722
-49.676450591249704,-32.56116194613356,-32.56116194613356,-49.676450591249704,0.10581734121190754,0.049447418019606025,0.049447418019606025,0.10581734121190754,1.6838926174496645
-50.02278689555138,-32.73652642412614,-32.73652642412614,-50.02278689555138,0.11069856972360508,0.04802136250294649,0.04802136250294649,0.11069856972360508,1.6859060402684563
-50.38080441403129,-32.909271103654916,-32.909271103654916,-50.38080441403129,0.11510180538557464,0.04661972053521278,0.04661972053521278,0.11510180538557464,1.6879194630872483
-50.74071351561335,-33.079396673281614,-33.079396673281614,-50.74071351561335,0.11835103062162178,0.04528175193669047,0.04528175193669047,0.11835103062162178,1.6899328859060405
-51.09146520602007,-33.24741195698757,-33.24741195698757,-51.09146520602007,0.12014470999256573,0.044037843117929486,0.044037843117929486,0.12014470999256573,1.691946308724832
-51.42220138096629,-33.41423769004801,-33.41423769004801,-51.42220138096629,0.12075292116118198,0.04289827361750455,0.04289827361750455,0.12075292116118198,1.6939597315436241
-51.72471358901153,-33.580948610547935,-33.580948610547935,-51.72471358901153,0.1211999048970177,0.04184727136846272,0.04184727136846272,0.1211999048970177,1.6959731543624161
-51.99817070442313,-33.74842189267952,-33.74842189267952,-51.99817070442313,0.12322413968978535,0.040844487557920375,0.040844487557920375,0.12322413968978535,1.697986577181208
-52.253983709106755,-33.91698802062496,-33.91698802062496,-52.253983709106755,0.12870138907036652,0.03983405323775707,0.03983405323775707,0.12870138907036652,1.7
